CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
237df742ae6c0112b2a0739a8638828d5e5330a59d05b27a31c0bac28e9cc8192dc8f05c850bd9f0971bb9055770fe476683313ff4bf6047af0180a08d14b0f5,,01/15/2025 07:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 04:16:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1700,S,DAMEN AVE,1234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,4,1,41.85852425,-87.67616487,POINT (-87.676164872073 41.858524246754)
23a617d9ae4da577d18a1eee8afc995d8f5dfc8bf7115d85342f5e7541fc41787bbfe41f591344c5b71f0838ee43a14c487b38745e40f6057c7020cd25cbfbdd,,01/15/2025 02:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/15/2025 02:30:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,2400,W,ADDISON ST,1921,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,4,1,41.94683999,-87.68832019,POINT (-87.68832019253 41.946839991005)
49c1e6176dc5f9eb893ca871ddf95a2557a56fc96e33ff291cf3bef7196f7f5b6b1755c3de552983f3b6f1956c61707fedb6d1ae5642116570c6c063f176088b,,08/22/2019 04:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",08/22/2019 04:45:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2600,W,ARTHUR AVE,2412,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,3,0,16,5,8,41.99957497,-87.6948725,POINT (-87.694872497542 41.999574965764)
4e713a9c980fcfdd4f6f37e7f2d6f2806729e852d8e63795c3fa26fe5be3b222514e2d811952cfe6964eaa7c4572ddc0ced658a6d5a75ce333922f08ffe8dd51,,03/15/2025 10:00:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/16/2025 10:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7822,S,CARPENTER ST,612,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,7,3,41.75165703,-87.65027648,POINT (-87.650276482899 41.751657033633)
4ffd8c79e6723fc63739a01640dee67d40b8c14865dc907024afe3c336d4f9a8840c61147b9b49d008b186733418523f5d07874b32cff4ff58fed1fe17fbef15,,03/15/2025 11:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 11:24:00 AM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,5034,N,PARKSIDE AVE,1622,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,7,3,41.97306159,-87.76988994,POINT (-87.769889939646 41.973061590001)
52b51086c5cfd96ec45be4ce07359af7370d9e65db94207216a76da25399a8207a7c392f6c48abdfff1a92a5e856a02346080208842d4c2d87675c34ba8ff522,,03/15/2025 12:45:00 PM,15,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,FIXED OBJECT,PARKING LOT,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"$501 - $1,500",03/16/2025 03:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,2250,W,DEVON AVE,2412,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,7,3,41.99789093,-87.6869506,POINT (-87.686950600182 41.997890931358)
52e9cb7439386d1b37dfa8575458df3657b3bb8ac3103caccde88ac888360e860ce7d3105b8e5592cc50543b875d47c4c871e22e3572c3bd096834592e3c318f,,03/15/2025 11:05:00 PM,30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,03/15/2025 11:15:00 PM,WEATHER,NOT APPLICABLE,6700,S,WESTERN AVE,832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,23,7,3,41.77188403,-87.6835884,POINT (-87.683588402063 41.771884027712)
8ae7ff3b57615565e1e07702fb5d88ed87b9926366c9e7850ebb48c2a733490055197336207b9ef18a0952ebfde6c86ae285942e2f6f000c8a3d557f0877bded,,03/21/2024 09:00:00 PM,10,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER NONCOLLISION,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",03/21/2024 09:05:00 PM,EQUIPMENT - VEHICLE CONDITION,EQUIPMENT - VEHICLE CONDITION,509,W,OHARE ST,1654,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,5,3,,,
542a4b3001422e80e685d2486fa17924bb374f380dc45e57f0d021391fd229a58eeb5cfcef281812cd40a56762b2a684b82497a3167c15d7793bdf33e46515db,,03/15/2025 11:51:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/15/2025 01:03:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,2001,N,LEAVITT ST,1432,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,11,7,3,41.91769815,-87.68237199,POINT (-87.682371991359 41.917698146237)
57ba778f796d3a4023eb55809db5e21c0c51ec4a52a6303ccedb73aa2733f96e155426dc6f37cf1afd355b8108eef5932e5e979fc3815eea5d8d0a0a3456fd72,,03/15/2025 04:29:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/15/2025 04:32:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1961,N,WESTERN AVE,1434,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,16,7,3,41.91753166,-87.6872621,POINT (-87.68726210292 41.917531659094)
58e36097c84b1a2b489fe511879d01e0a6117039dd3726ae0e105dec44d4c65ef7d99f772fc9d95e11ad500bdc3905cbad5fcba86ed904a824ea8b3c19b42195,,03/15/2025 09:45:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/15/2025 10:15:00 AM,NOT APPLICABLE,NOT APPLICABLE,7201,W,HIGGINS AVE,1613,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,7,3,41.98102763,-87.80708076,POINT (-87.807080762271 41.981027631859)
27084851e9bd6a1a3c598edbfb0597e058764bf0326fb2516d1b523af5a96dc0f171220fdec1baaee7ee27c751d713bf9a9f584268a85e26e822de9185cd79d5,,01/15/2025 07:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 07:30:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,5422,W,PARKER AVE,2514,,Y,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,4,1,41.93052623,-87.76226459,POINT (-87.76226459448 41.930526232107)
591a07b3e983478737bfc96914f8429661244860470abaa1cdad484a1262a2a255233078ff709a39a330cf8d842f42a0e959ea67fab86add7008a200f10257a6,,03/15/2025 11:27:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,N,,,"OVER $1,500",03/15/2025 11:29:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2532,W,GLENLAKE AVE,2413,,,,N,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,7,3,41.99234869,-87.69351334,POINT (-87.693513335796 41.99234868752)
5ab37ede412e99d8b6d1507806aae010773f46b69a6858aacc936078fffa0af276c2607d9629705a0e13e45de6d748adf58887ae4c6f0ab2732de644cecdaf15,,03/15/2025 06:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,"CURVE, LEVEL",WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,N,"$501 - $1,500",03/15/2025 06:15:00 AM,IMPROPER TURNING/NO SIGNAL,FAILING TO REDUCE SPEED TO AVOID CRASH,10000,W,OHARE ST,1651,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,7,3,41.97620114,-87.90530913,POINT (-87.905309125103 41.976201139024)
5b2bc682e5bac9d8f85bdb05cb8e3f6ade486c8a44d64c309a7cb1806d2cbdd7ed7be812ecb53673c9952a1ac099b13f3c8ef024ea3b9857346e2c408fc22a01,,03/15/2025 02:10:00 PM,25,NO CONTROLS,NO CONTROLS,FREEZING RAIN/DRIZZLE,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/16/2025 01:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3483,S,ARCHER AVE,912,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,7,3,41.83042611,-87.67738054,POINT (-87.677380538221 41.830426107361)
3213747755a959b6ad7803fccc8e3b0020bbe1af23e3a514434ac336212b678e88fd559cdbf95502d765d47ec34ce7f5f4ebab6345ec7d200adddf0cbde9bf3e,,02/03/2025 11:03,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,02/03/2025 11:11,IMPROPER OVERTAKING/PASSING,IMPROPER LANE USAGE,1719,W,PETERSON AVE,2012,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,2,2,41.99068291,-87.6723933,POINT (-87.672393299423 41.990682911319)
5bb63ebc8f3aabd337506e033ad786351da27f4b3b55de1ab5248ad749b624be78d31a39e8fca0367e0bb3571442fe5f910d3beffb99281b73e75815e22fee95,,03/15/2025 01:49:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 01:59:00 AM,IMPROPER TURNING/NO SIGNAL,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),3541,N,CLARK ST,1924,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,1,1,4,0,1,7,3,41.94674272,-87.65597755,POINT (-87.655977554558 41.946742718233)
28882d49f78a0f5121f066ce4c3de92d08b93dc5518baf94bbe51a5e4412f8790d72a88e2f650195cb8664ba603cbd5c968efef0fe1e9775ca4b6de89f845bb8,Y,01/15/2025 09:42:00 PM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/20/2025 07:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,702,S,CENTRAL AVE,1513,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,4,1,41.87170306,-87.76470838,POINT (-87.76470838016 41.87170306104)
5cede768b1e982c4ace48b6c7aa3d2a1781375f86450d8f2f8734745f40c6aea17afca3b71b96a41c5c661aabef5a7218ac6933a146a300732cbe983ee192231,,03/15/2025 10:50:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",03/15/2025 10:52:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,316,W,CERMAK RD,914,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,7,3,41.8529915,-87.63554385,POINT (-87.635543854644 41.852991503101)
5d070e563de3c785b9f16c9e75f6d189642eff9d1a1eb1e8da7157b8c5e058b576b5de0893c8ec4bcdf68d0286141c8513864f4e83619d269eec8353cc95b0b0,,03/15/2025 01:24:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,03/15/2025 01:45:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,200,W,NORTH AVE,1814,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,7,3,41.91127114,-87.63476048,POINT (-87.634760480217 41.911271144127)
2944b1ad05100a85ec4b0cdfe587f509e67f5a5a76d08d636145c452ddf7171c1ed33684f9abd6790d1ca202a97958aad087bdd3b50a0edf42bba7367b8d9795,Y,01/15/2025 10:11:00 PM,30,OTHER,OTHER,OTHER,UNKNOWN,SIDESWIPE SAME DIRECTION,OTHER,,STRAIGHT AND LEVEL,OTHER,OTHER,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/15/2025 11:11:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,S,WABASH AVE,225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,4,1,41.79426034,-87.62422442,POINT (-87.624224419257 41.794260343739)
2993102ab5da4aa11069d54a10ce3f2a0f08b2b43073ac21bcb6e9d142f5bea4d3d73192da270500e640bf0d11426e106dc6d272466ae612bffd8772093810c0,,01/15/2025 11:28:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/15/2025 12:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1917,W,DEVON AVE,2413,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,4,1,41.99783685,-87.67759263,POINT (-87.677592628059 41.997836848256)
5f0ec52beee1c9d6c66c0cc7bca468f5f892203eea83f5c004a1a3068b3b8e5bd8cfd8de690fc28b6f93babad7127cd7bcb86bda9ae40479f9f8ec58b77dc977,,03/15/2025 12:25:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",03/15/2025 12:45:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,900,S,INDEPENDENCE BLVD,1133,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,12,7,3,41.86982147,-87.72038457,POINT (-87.720384573282 41.869821466244)
5f1052b119a0b37f3594bebd19874dc46f5669197b9710de9662274003d4375c81e62b957df2abaf480b1adf2de707f17547e21c0432fa1cdbab6f6d20a6420e,,03/15/2025 01:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,Y,"$501 - $1,500",03/15/2025 02:35:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1019,W,87TH ST,2222,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,7,3,41.73588134,-87.64930516,POINT (-87.649305158906 41.735881338769)
612eeb3582484d195fe20d158cd8bd8e10b0e09079967f8a70d13fbfab28452e783755767049fafc609a6432dcad094ddf9cf01380176e93e57c42893929f956,,03/15/2025 12:50:00 AM,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,N,$500 OR LESS,03/15/2025 12:50:00 AM,FAILING TO YIELD RIGHT-OF-WAY,WEATHER,1869,W,OGDEN AVE,1231,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,0,7,3,41.87528401,-87.67320741,POINT (-87.673207411204 41.875284006382)
994f330c7ff2d12a3a37692a63c57e4ad2c1c1ce7d56eada8ddd77b96a658701e617f735f09b695be76eebbf931a8c6a527cf4daab36f1771c82733f6c21b651,,03/21/2024 01:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/21/2024 01:00:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,26,N,BESSIE COLEMAN DR,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,5,3,,,
5eb37e527290ba5834949288f212bb8b683b9a4f352c388c0869f82449966adb2c62633f4289faa9f034277fbd0abebcbc3035b63cff2bd762e201819586049f,,03/29/2025 09:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/29/2025 11:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4327,S,PULASKI RD,821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,7,3,41.81436916,-87.72368311,POINT (-87.7236831127 41.81436916493)
441a53d130fc1d01d7aaab8a0762e522464b9e421ec9d2fab10ba1b4a3cbe24d630d52ca4da45378e92b5f00434d06d2dca739c23f71a1e63af271ae455f1c9b,,09/22/2023 03:38:00 PM,5,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,PEDESTRIAN,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,09/22/2023 03:40:00 PM,UNABLE TO DETERMINE,FAILING TO YIELD RIGHT-OF-WAY,1340,S,CANAL ST,124,,,,,,,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,15,6,9,41.86452119,-87.6393041,POINT (-87.639304099636 41.864521193744)
2b44e609ef8cf0f8d4c2709374fe821dfc0ae636888d5334490f78a105298fe2c8a8b40e6f687b3d2aaaeb2187936e9210e3ee7a1c21f6ec0ef642f6b439cac5,,01/15/2025 07:23:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/15/2025 07:23:00 PM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,7800,S,COTTAGE GROVE AVE,624,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,19,4,1,41.75301313,-87.60539304,POINT (-87.605393044674 41.753013126846)
6723dd31bd0a055f22ffe9f4a54a1bf4ce4f722ac21a3c03b70e73b131a8dc3efccff5d9c28abf136fa07c6a35151b10962b0d1f506b194bcf74d384319c87ce,N,03/15/2025 01:00:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/15/2025 01:35:00 AM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,300,S,DAMEN AVE,1225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,7,3,41.87741284,-87.6766909,POINT (-87.676690895903 41.877412837573)
2b905a74085b3af2c54c556c03e561dca5f64d8bf7988085bcc7562063175c6f7b85ab6113bd18abc91e8a6f7c650f5a22abaac75d2d252b91acac239589e4b0,,01/15/2025 03:10:00 PM,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/16/2025 10:20:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3970,N,ELSTON AVE,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,1,41.95337788,-87.71884823,POINT (-87.718848233718 41.953377881585)
2bbf910c378ed033bacdb5759271171a361741315594946c6e86ee61439a00d97b1c28e577b4d74fbe77624b96fcb6b51615fd4802094f4327b1e4bc12805b6b,,01/15/2025 07:21:00 AM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,,"OVER $1,500",01/15/2025 07:36:00 AM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3857,W,111TH ST,2211,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,7,4,1,41.69119388,-87.71773863,POINT (-87.717738630591 41.691193884267)
2d536a7e2c897393570cff56c2d8823cb4d4c731407854a4c484fa557d5e18c1dc997eac99a440dd4f34d64a700e9390ea5ead0d6c6a71336c1ba0324f60af8b,,01/15/2025 12:10:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/15/2025 12:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3320,W,CHICAGO AVE,1121,,,,,,,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,1,0,12,4,1,41.89563073,-87.70986317,POINT (-87.70986317293 41.895630734389)
3684fb485edcae76d226fd87f10edc40444ac7ac3f539a569a25307b6adb74ebff88e16c503f3e42fd312cddf265858b169109fb3a95b06bddf327d52181da2a,,02/03/2025 16:20,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/03/2025 17:40,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,6000,S,HALSTED ST,712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,2,2,41.78511962,-87.6450642,POINT (-87.645064198476 41.785119617011)
480f825dcef7bc219b9c4951a52399689dd5ebf75569a5f2b4da664066b514112aa276812e88508d1b08d85188ac017243e50a84b35f6eb9bc41319e01dad140,,02/23/2025 05:20:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/23/2025 05:20:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,9617,S,WOOD ST,2213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,1,2,41.71884475,-87.66723256,POINT (-87.667232563047 41.718844748179)
